bikeid,trip_season,duration_category,trip_year,trip_month,number_of_trips
29256,Winter,5 to 15 minutes,2018.0,2.0,17
29256,Winter,5 to 15 minutes,2018.0,3.0,26
29256,Winter,5 to 15 minutes,2018.0,11.0,33
29256,Winter,5 to 15 minutes,2019.0,11.0,19
29256,Winter,5 to 15 minutes,2019.0,12.0,19
29256,Winter,5 to 15 minutes,2020.0,1.0,26
29256,Winter,overnight!,2018.0,3.0,1
29257,Summer,< 5 minutes,2018.0,4.0,6
29257,Summer,< 5 minutes,2018.0,5.0,9
29257,Summer,< 5 minutes,2018.0,6.0,33
29257,Summer,< 5 minutes,2018.0,7.0,31
29257,Summer,< 5 minutes,2018.0,8.0,54
29257,Summer,< 5 minutes,2018.0,9.0,37
29257,Summer,< 5 minutes,2018.0,10.0,23
29257,Summer,< 5 minutes,2019.0,4.0,26
29257,Summer,< 5 minutes,2019.0,5.0,30
29257,Summer,< 5 minutes,2019.0,6.0,32
29257,Summer,< 5 minutes,2019.0,7.0,18
29257,Summer,< 5 minutes,2019.0,8.0,53
29257,Summer,< 5 minutes,2019.0,9.0,29
29257,Summer,< 5 minutes,2019.0,10.0,30
29257,Summer,1 to 2 hours,2018.0,5.0,1
29257,Summer,1 to 2 hours,2019.0,6.0,1
29257,Summer,1 to 2 hours,2019.0,7.0,1
29257,Summer,1 to 2 hours,2019.0,8.0,1
29257,Summer,1 to 2 hours,2019.0,9.0,3
29257,Summer,15 to 30 minutes,2018.0,4.0,1
29257,Summer,15 to 30 minutes,2018.0,5.0,4
29257,Summer,15 to 30 minutes,2018.0,6.0,4
29257,Summer,15 to 30 minutes,2018.0,7.0,7
29257,Summer,15 to 30 minutes,2018.0,8.0,5
29257,Summer,15 to 30 minutes,2018.0,9.0,9
29257,Summer,15 to 30 minutes,2018.0,10.0,3
29257,Summer,15 to 30 minutes,2019.0,4.0,9
29257,Summer,15 to 30 minutes,2019.0,5.0,7
29257,Summer,15 to 30 minutes,2019.0,6.0,5
29257,Summer,15 to 30 minutes,2019.0,7.0,3
29257,Summer,15 to 30 minutes,2019.0,8.0,17
29257,Summer,15 to 30 minutes,2019.0,9.0,25
29257,Summer,15 to 30 minutes,2019.0,10.0,8
29257,Summer,2 to 5 hours,2019.0,9.0,1
29257,Summer,2 to 5 hours,2019.0,10.0,1
29257,Summer,30 minutes to 1 hour,2018.0,4.0,2
29257,Summer,30 minutes to 1 hour,2018.0,5.0,2
29257,Summer,30 minutes to 1 hour,2018.0,6.0,2
29257,Summer,30 minutes to 1 hour,2018.0,7.0,3
29257,Summer,30 minutes to 1 hour,2018.0,8.0,4
29257,Summer,30 minutes to 1 hour,2018.0,9.0,1
29257,Summer,30 minutes to 1 hour,2018.0,10.0,1
29257,Summer,30 minutes to 1 hour,2019.0,4.0,4
29257,Summer,30 minutes to 1 hour,2019.0,5.0,4
29257,Summer,30 minutes to 1 hour,2019.0,6.0,7
29257,Summer,30 minutes to 1 hour,2019.0,7.0,1
29257,Summer,30 minutes to 1 hour,2019.0,8.0,10
29257,Summer,30 minutes to 1 hour,2019.0,9.0,10
29257,Summer,30 minutes to 1 hour,2019.0,10.0,6
29257,Summer,5 to 15 minutes,2018.0,4.0,6
29257,Summer,5 to 15 minutes,2018.0,5.0,25
29257,Summer,5 to 15 minutes,2018.0,6.0,36
29257,Summer,5 to 15 minutes,2018.0,7.0,37
29257,Summer,5 to 15 minutes,2018.0,8.0,43
29257,Summer,5 to 15 minutes,2018.0,9.0,39
29257,Summer,5 to 15 minutes,2018.0,10.0,34
29257,Summer,5 to 15 minutes,2019.0,4.0,22
29257,Summer,5 to 15 minutes,2019.0,5.0,29
29257,Summer,5 to 15 minutes,2019.0,6.0,49
29257,Summer,5 to 15 minutes,2019.0,7.0,20
29257,Summer,5 to 15 minutes,2019.0,8.0,63
29257,Summer,5 to 15 minutes,2019.0,9.0,56
29257,Summer,5 to 15 minutes,2019.0,10.0,49
29257,Summer,overnight!,2018.0,7.0,1
29257,Winter,< 5 minutes,2018.0,11.0,45
29257,Winter,< 5 minutes,2018.0,12.0,51
29257,Winter,< 5 minutes,2019.0,1.0,33
29257,Winter,< 5 minutes,2019.0,2.0,15
29257,Winter,< 5 minutes,2019.0,3.0,33
29257,Winter,< 5 minutes,2019.0,11.0,32
29257,Winter,< 5 minutes,2019.0,12.0,11
29257,Winter,< 5 minutes,2020.0,1.0,13
29257,Winter,1 to 2 hours,2019.0,2.0,1
29257,Winter,1 to 2 hours,2019.0,3.0,1
29257,Winter,15 to 30 minutes,2018.0,11.0,4
29257,Winter,15 to 30 minutes,2018.0,12.0,4
29257,Winter,15 to 30 minutes,2019.0,1.0,4
29257,Winter,15 to 30 minutes,2019.0,3.0,3
29257,Winter,15 to 30 minutes,2019.0,11.0,4
29257,Winter,15 to 30 minutes,2019.0,12.0,2
29257,Winter,15 to 30 minutes,2020.0,1.0,3
29257,Winter,2 to 5 hours,2019.0,2.0,1
29257,Winter,30 minutes to 1 hour,2018.0,12.0,2
29257,Winter,30 minutes to 1 hour,2019.0,1.0,1
29257,Winter,30 minutes to 1 hour,2019.0,3.0,1
29257,Winter,5 to 12 hours,2018.0,11.0,1
29257,Winter,5 to 15 minutes,2018.0,11.0,29
29257,Winter,5 to 15 minutes,2018.0,12.0,23
29257,Winter,5 to 15 minutes,2019.0,1.0,31
29257,Winter,5 to 15 minutes,2019.0,2.0,13
29257,Winter,5 to 15 minutes,2019.0,3.0,15
29257,Winter,5 to 15 minutes,2019.0,11.0,26
29257,Winter,5 to 15 minutes,2019.0,12.0,14
29257,Winter,5 to 15 minutes,2020.0,1.0,16
29258,Summer,< 5 minutes,2018.0,4.0,9
29258,Summer,< 5 minutes,2018.0,5.0,4
29258,Summer,< 5 minutes,2018.0,6.0,21
29258,Summer,< 5 minutes,2018.0,7.0,21
29258,Summer,< 5 minutes,2018.0,8.0,27
29258,Summer,< 5 minutes,2018.0,9.0,37
29258,Summer,< 5 minutes,2018.0,10.0,54
29258,Summer,< 5 minutes,2019.0,4.0,28
29258,Summer,< 5 minutes,2019.0,5.0,45
29258,Summer,< 5 minutes,2019.0,6.0,23
29258,Summer,< 5 minutes,2019.0,7.0,53
29258,Summer,< 5 minutes,2019.0,8.0,37
29258,Summer,< 5 minutes,2019.0,9.0,27
29258,Summer,< 5 minutes,2019.0,10.0,24
29258,Summer,1 to 2 hours,2018.0,4.0,1
29258,Summer,1 to 2 hours,2018.0,7.0,1
29258,Summer,1 to 2 hours,2018.0,10.0,1
29258,Summer,1 to 2 hours,2019.0,4.0,1
29258,Summer,1 to 2 hours,2019.0,5.0,2
29258,Summer,1 to 2 hours,2019.0,6.0,1
29258,Summer,1 to 2 hours,2019.0,8.0,3
29258,Summer,1 to 2 hours,2019.0,9.0,1
29258,Summer,15 to 30 minutes,2018.0,4.0,3
29258,Summer,15 to 30 minutes,2018.0,5.0,1
29258,Summer,15 to 30 minutes,2018.0,6.0,5
29258,Summer,15 to 30 minutes,2018.0,7.0,7
29258,Summer,15 to 30 minutes,2018.0,8.0,7
29258,Summer,15 to 30 minutes,2018.0,9.0,2
29258,Summer,15 to 30 minutes,2018.0,10.0,4
29258,Summer,15 to 30 minutes,2019.0,4.0,5
29258,Summer,15 to 30 minutes,2019.0,5.0,18
29258,Summer,15 to 30 minutes,2019.0,6.0,9
29258,Summer,15 to 30 minutes,2019.0,7.0,12
29258,Summer,15 to 30 minutes,2019.0,8.0,7
29258,Summer,15 to 30 minutes,2019.0,9.0,8
29258,Summer,15 to 30 minutes,2019.0,10.0,6
29258,Summer,2 to 5 hours,2019.0,4.0,1
29258,Summer,30 minutes to 1 hour,2018.0,7.0,1
29258,Summer,30 minutes to 1 hour,2018.0,8.0,2
29258,Summer,30 minutes to 1 hour,2018.0,9.0,1
29258,Summer,30 minutes to 1 hour,2018.0,10.0,1
29258,Summer,30 minutes to 1 hour,2019.0,4.0,2
29258,Summer,30 minutes to 1 hour,2019.0,5.0,3
29258,Summer,30 minutes to 1 hour,2019.0,6.0,3
29258,Summer,30 minutes to 1 hour,2019.0,7.0,6
29258,Summer,30 minutes to 1 hour,2019.0,8.0,6
29258,Summer,30 minutes to 1 hour,2019.0,9.0,5
29258,Summer,30 minutes to 1 hour,2019.0,10.0,6
29258,Summer,5 to 15 minutes,2018.0,4.0,12
29258,Summer,5 to 15 minutes,2018.0,5.0,8
29258,Summer,5 to 15 minutes,2018.0,6.0,33
29258,Summer,5 to 15 minutes,2018.0,7.0,28
29258,Summer,5 to 15 minutes,2018.0,8.0,34
29258,Summer,5 to 15 minutes,2018.0,9.0,35
29258,Summer,5 to 15 minutes,2018.0,10.0,42
29258,Summer,5 to 15 minutes,2019.0,4.0,37
29258,Summer,5 to 15 minutes,2019.0,5.0,50
29258,Summer,5 to 15 minutes,2019.0,6.0,35
29258,Summer,5 to 15 minutes,2019.0,7.0,69
29258,Summer,5 to 15 minutes,2019.0,8.0,35
29258,Summer,5 to 15 minutes,2019.0,9.0,45
29258,Summer,5 to 15 minutes,2019.0,10.0,24
29258,Summer,overnight!,2019.0,8.0,1
29258,Winter,< 5 minutes,2018.0,11.0,51
29258,Winter,< 5 minutes,2018.0,12.0,23
29258,Winter,< 5 minutes,2019.0,1.0,3
29258,Winter,< 5 minutes,2019.0,2.0,29
29258,Winter,< 5 minutes,2019.0,3.0,15
29258,Winter,< 5 minutes,2019.0,11.0,36
29258,Winter,< 5 minutes,2019.0,12.0,11
29258,Winter,< 5 minutes,2020.0,1.0,29
29258,Winter,15 to 30 minutes,2018.0,11.0,1
29258,Winter,15 to 30 minutes,2018.0,12.0,2
29258,Winter,15 to 30 minutes,2019.0,2.0,2
29258,Winter,15 to 30 minutes,2019.0,3.0,5
29258,Winter,15 to 30 minutes,2019.0,11.0,4
29258,Winter,15 to 30 minutes,2019.0,12.0,5
29258,Winter,15 to 30 minutes,2020.0,1.0,1
29258,Winter,30 minutes to 1 hour,2018.0,11.0,1
29258,Winter,30 minutes to 1 hour,2019.0,2.0,3
29258,Winter,30 minutes to 1 hour,2019.0,3.0,1
29258,Winter,30 minutes to 1 hour,2019.0,11.0,1
29258,Winter,30 minutes to 1 hour,2019.0,12.0,1
29258,Winter,30 minutes to 1 hour,2020.0,1.0,1
29258,Winter,5 to 15 minutes,2018.0,11.0,24
29258,Winter,5 to 15 minutes,2018.0,12.0,28
29258,Winter,5 to 15 minutes,2019.0,1.0,5
29258,Winter,5 to 15 minutes,2019.0,2.0,17
29258,Winter,5 to 15 minutes,2019.0,3.0,15
29258,Winter,5 to 15 minutes,2019.0,11.0,26
29258,Winter,5 to 15 minutes,2019.0,12.0,20
29258,Winter,5 to 15 minutes,2020.0,1.0,26
29259,Summer,< 5 minutes,2018.0,5.0,17
29259,Summer,< 5 minutes,2018.0,6.0,35
29259,Summer,< 5 minutes,2018.0,7.0,36
29259,Summer,< 5 minutes,2018.0,8.0,31
29259,Summer,< 5 minutes,2018.0,9.0,14
29259,Summer,< 5 minutes,2018.0,10.0,13
29259,Summer,< 5 minutes,2019.0,4.0,35
29259,Summer,< 5 minutes,2019.0,5.0,24
29259,Summer,< 5 minutes,2019.0,7.0,18
29259,Summer,< 5 minutes,2019.0,8.0,46
29259,Summer,< 5 minutes,2019.0,9.0,41
29259,Summer,< 5 minutes,2019.0,10.0,36
29259,Summer,1 to 2 hours,2018.0,6.0,1
29259,Summer,1 to 2 hours,2018.0,7.0,1
29259,Summer,1 to 2 hours,2018.0,8.0,2
29259,Summer,1 to 2 hours,2019.0,8.0,1
29259,Summer,1 to 2 hours,2019.0,9.0,2
29259,Summer,15 to 30 minutes,2018.0,5.0,2
29259,Summer,15 to 30 minutes,2018.0,6.0,3
29259,Summer,15 to 30 minutes,2018.0,7.0,11
29259,Summer,15 to 30 minutes,2018.0,8.0,5
29259,Summer,15 to 30 minutes,2018.0,9.0,5
29259,Summer,15 to 30 minutes,2018.0,10.0,7
29259,Summer,15 to 30 minutes,2019.0,4.0,11
29259,Summer,15 to 30 minutes,2019.0,5.0,6
29259,Summer,15 to 30 minutes,2019.0,7.0,10
29259,Summer,15 to 30 minutes,2019.0,8.0,16
29259,Summer,15 to 30 minutes,2019.0,9.0,11
29259,Summer,15 to 30 minutes,2019.0,10.0,8
29259,Summer,2 to 5 hours,2018.0,10.0,1
29259,Summer,2 to 5 hours,2019.0,4.0,1
29259,Summer,2 to 5 hours,2019.0,7.0,1
29259,Summer,2 to 5 hours,2019.0,9.0,1
29259,Summer,30 minutes to 1 hour,2018.0,6.0,2
29259,Summer,30 minutes to 1 hour,2018.0,7.0,3
29259,Summer,30 minutes to 1 hour,2018.0,8.0,2
29259,Summer,30 minutes to 1 hour,2018.0,9.0,1
29259,Summer,30 minutes to 1 hour,2018.0,10.0,2
29259,Summer,30 minutes to 1 hour,2019.0,4.0,1
29259,Summer,30 minutes to 1 hour,2019.0,5.0,1
29259,Summer,30 minutes to 1 hour,2019.0,7.0,6
29259,Summer,30 minutes to 1 hour,2019.0,9.0,4
29259,Summer,30 minutes to 1 hour,2019.0,10.0,2
29259,Summer,5 to 15 minutes,2018.0,5.0,15
29259,Summer,5 to 15 minutes,2018.0,6.0,49
29259,Summer,5 to 15 minutes,2018.0,7.0,28
29259,Summer,5 to 15 minutes,2018.0,8.0,46
29259,Summer,5 to 15 minutes,2018.0,9.0,18
29259,Summer,5 to 15 minutes,2018.0,10.0,25
29259,Summer,5 to 15 minutes,2019.0,4.0,37
29259,Summer,5 to 15 minutes,2019.0,5.0,28
29259,Summer,5 to 15 minutes,2019.0,6.0,2
29259,Summer,5 to 15 minutes,2019.0,7.0,53
29259,Summer,5 to 15 minutes,2019.0,8.0,42
29259,Summer,5 to 15 minutes,2019.0,9.0,58
29259,Summer,5 to 15 minutes,2019.0,10.0,46
29259,Summer,overnight!,2018.0,8.0,1
29259,Winter,< 5 minutes,2018.0,11.0,22
29259,Winter,< 5 minutes,2018.0,12.0,31
29259,Winter,< 5 minutes,2019.0,1.0,19
29259,Winter,< 5 minutes,2019.0,2.0,9
29259,Winter,< 5 minutes,2019.0,3.0,22
29259,Winter,< 5 minutes,2019.0,11.0,18
29259,Winter,< 5 minutes,2019.0,12.0,14
29259,Winter,< 5 minutes,2020.0,1.0,31
29259,Winter,1 to 2 hours,2018.0,11.0,1
29259,Winter,1 to 2 hours,2018.0,12.0,1
29259,Winter,1 to 2 hours,2020.0,1.0,1
29259,Winter,15 to 30 minutes,2018.0,11.0,6
29259,Winter,15 to 30 minutes,2018.0,12.0,5
29259,Winter,15 to 30 minutes,2019.0,1.0,3
29259,Winter,15 to 30 minutes,2019.0,2.0,2
29259,Winter,15 to 30 minutes,2019.0,3.0,1
29259,Winter,15 to 30 minutes,2019.0,11.0,6
29259,Winter,15 to 30 minutes,2019.0,12.0,4
29259,Winter,15 to 30 minutes,2020.0,1.0,1
29259,Winter,30 minutes to 1 hour,2018.0,12.0,2
29259,Winter,30 minutes to 1 hour,2019.0,1.0,1
29259,Winter,30 minutes to 1 hour,2019.0,2.0,1
29259,Winter,5 to 12 hours,2019.0,1.0,1
29259,Winter,5 to 15 minutes,2018.0,11.0,16
29259,Winter,5 to 15 minutes,2018.0,12.0,23
29259,Winter,5 to 15 minutes,2019.0,1.0,22
29259,Winter,5 to 15 minutes,2019.0,2.0,10
29259,Winter,5 to 15 minutes,2019.0,3.0,24
29259,Winter,5 to 15 minutes,2019.0,11.0,28
29259,Winter,5 to 15 minutes,2019.0,12.0,22
29259,Winter,5 to 15 minutes,2020.0,1.0,38
29259,Winter,overnight!,2019.0,2.0,1
29260,Summer,< 5 minutes,2018.0,4.0,8
29260,Summer,< 5 minutes,2018.0,5.0,34
29260,Summer,< 5 minutes,2018.0,6.0,28
29260,Summer,< 5 minutes,2018.0,7.0,37
29260,Summer,< 5 minutes,2018.0,8.0,15
29260,Summer,< 5 minutes,2018.0,9.0,29
29260,Summer,< 5 minutes,2018.0,10.0,37
29260,Summer,< 5 minutes,2019.0,4.0,23
29260,Summer,< 5 minutes,2019.0,5.0,27
29260,Summer,< 5 minutes,2019.0,6.0,9
29260,Summer,< 5 minutes,2019.0,7.0,57
29260,Summer,< 5 minutes,2019.0,8.0,47
29260,Summer,< 5 minutes,2019.0,9.0,50
29260,Summer,< 5 minutes,2019.0,10.0,38
29260,Summer,1 to 2 hours,2018.0,7.0,1
29260,Summer,1 to 2 hours,2018.0,8.0,1
29260,Summer,1 to 2 hours,2018.0,9.0,1
29260,Summer,1 to 2 hours,2018.0,10.0,1
29260,Summer,1 to 2 hours,2019.0,4.0,1
29260,Summer,1 to 2 hours,2019.0,7.0,2
29260,Summer,1 to 2 hours,2019.0,8.0,1
29260,Summer,1 to 2 hours,2019.0,9.0,1
29260,Summer,15 to 30 minutes,2018.0,4.0,3
29260,Summer,15 to 30 minutes,2018.0,5.0,10
29260,Summer,15 to 30 minutes,2018.0,6.0,6
29260,Summer,15 to 30 minutes,2018.0,7.0,9
29260,Summer,15 to 30 minutes,2018.0,8.0,1
29260,Summer,15 to 30 minutes,2018.0,9.0,13
29260,Summer,15 to 30 minutes,2018.0,10.0,7
29260,Summer,15 to 30 minutes,2019.0,4.0,9
29260,Summer,15 to 30 minutes,2019.0,5.0,7
29260,Summer,15 to 30 minutes,2019.0,6.0,2
29260,Summer,15 to 30 minutes,2019.0,7.0,6
29260,Summer,15 to 30 minutes,2019.0,8.0,5
29260,Summer,15 to 30 minutes,2019.0,9.0,18
29260,Summer,15 to 30 minutes,2019.0,10.0,8
29260,Summer,2 to 5 hours,2018.0,5.0,1
29260,Summer,2 to 5 hours,2019.0,5.0,1
29260,Summer,2 to 5 hours,2019.0,6.0,1
29260,Summer,30 minutes to 1 hour,2018.0,5.0,2
29260,Summer,30 minutes to 1 hour,2018.0,6.0,5
29260,Summer,30 minutes to 1 hour,2018.0,7.0,5
29260,Summer,30 minutes to 1 hour,2018.0,9.0,3
29260,Summer,30 minutes to 1 hour,2018.0,10.0,2
29260,Summer,30 minutes to 1 hour,2019.0,4.0,3
29260,Summer,30 minutes to 1 hour,2019.0,5.0,1
29260,Summer,30 minutes to 1 hour,2019.0,6.0,1
29260,Summer,30 minutes to 1 hour,2019.0,7.0,5
29260,Summer,30 minutes to 1 hour,2019.0,8.0,4
29260,Summer,30 minutes to 1 hour,2019.0,10.0,2
29260,Summer,5 to 12 hours,2018.0,4.0,1
29260,Summer,5 to 12 hours,2018.0,7.0,1
29260,Summer,5 to 15 minutes,2018.0,4.0,17
29260,Summer,5 to 15 minutes,2018.0,5.0,41
29260,Summer,5 to 15 minutes,2018.0,6.0,18
29260,Summer,5 to 15 minutes,2018.0,7.0,40
29260,Summer,5 to 15 minutes,2018.0,8.0,21
29260,Summer,5 to 15 minutes,2018.0,9.0,36
29260,Summer,5 to 15 minutes,2018.0,10.0,34
29260,Summer,5 to 15 minutes,2019.0,4.0,29
29260,Summer,5 to 15 minutes,2019.0,5.0,27
29260,Summer,5 to 15 minutes,2019.0,6.0,15
29260,Summer,5 to 15 minutes,2019.0,7.0,58
29260,Summer,5 to 15 minutes,2019.0,8.0,42
29260,Summer,5 to 15 minutes,2019.0,9.0,35
29260,Summer,5 to 15 minutes,2019.0,10.0,57
29260,Summer,overnight!,2018.0,6.0,1
29260,Winter,< 5 minutes,2018.0,11.0,33
29260,Winter,< 5 minutes,2018.0,12.0,27
29260,Winter,< 5 minutes,2019.0,1.0,19
29260,Winter,< 5 minutes,2019.0,2.0,20
29260,Winter,< 5 minutes,2019.0,3.0,26
29260,Winter,< 5 minutes,2019.0,11.0,31
29260,Winter,< 5 minutes,2019.0,12.0,22
29260,Winter,< 5 minutes,2020.0,1.0,23
29260,Winter,1 to 2 hours,2019.0,11.0,1
29260,Winter,15 to 30 minutes,2018.0,11.0,5
29260,Winter,15 to 30 minutes,2018.0,12.0,1
29260,Winter,15 to 30 minutes,2019.0,1.0,2
29260,Winter,15 to 30 minutes,2019.0,2.0,3
29260,Winter,15 to 30 minutes,2019.0,3.0,1
29260,Winter,15 to 30 minutes,2019.0,11.0,5
29260,Winter,15 to 30 minutes,2019.0,12.0,2
29260,Winter,15 to 30 minutes,2020.0,1.0,3
29260,Winter,2 to 5 hours,2019.0,11.0,1
29260,Winter,30 minutes to 1 hour,2019.0,3.0,1
29260,Winter,30 minutes to 1 hour,2019.0,11.0,1
29260,Winter,30 minutes to 1 hour,2020.0,1.0,2
29260,Winter,5 to 15 minutes,2018.0,11.0,22
29260,Winter,5 to 15 minutes,2018.0,12.0,37
29260,Winter,5 to 15 minutes,2019.0,1.0,10
29260,Winter,5 to 15 minutes,2019.0,2.0,24
29260,Winter,5 to 15 minutes,2019.0,3.0,23
29260,Winter,5 to 15 minutes,2019.0,11.0,34
29260,Winter,5 to 15 minutes,2019.0,12.0,17
29260,Winter,5 to 15 minutes,2020.0,1.0,29
29261,Summer,< 5 minutes,2018.0,6.0,21
29261,Summer,< 5 minutes,2018.0,7.0,33
29261,Summer,< 5 minutes,2018.0,8.0,42
29261,Summer,< 5 minutes,2018.0,9.0,31
29261,Summer,< 5 minutes,2018.0,10.0,46
29261,Summer,< 5 minutes,2019.0,4.0,30
29261,Summer,< 5 minutes,2019.0,5.0,33
29261,Summer,< 5 minutes,2019.0,6.0,26
29261,Summer,< 5 minutes,2019.0,7.0,44
29261,Summer,< 5 minutes,2019.0,8.0,35
29261,Summer,< 5 minutes,2019.0,9.0,29
29261,Summer,< 5 minutes,2019.0,10.0,52
29261,Summer,1 to 2 hours,2018.0,10.0,2
29261,Summer,1 to 2 hours,2019.0,4.0,1
29261,Summer,1 to 2 hours,2019.0,5.0,1
29261,Summer,1 to 2 hours,2019.0,6.0,1
29261,Summer,1 to 2 hours,2019.0,7.0,2
29261,Summer,1 to 2 hours,2019.0,8.0,2
29261,Summer,1 to 2 hours,2019.0,10.0,1
29261,Summer,15 to 30 minutes,2018.0,6.0,3
29261,Summer,15 to 30 minutes,2018.0,7.0,6
29261,Summer,15 to 30 minutes,2018.0,8.0,9
29261,Summer,15 to 30 minutes,2018.0,9.0,7
29261,Summer,15 to 30 minutes,2018.0,10.0,4
29261,Summer,15 to 30 minutes,2019.0,4.0,10
29261,Summer,15 to 30 minutes,2019.0,5.0,7
29261,Summer,15 to 30 minutes,2019.0,6.0,15
29261,Summer,15 to 30 minutes,2019.0,7.0,16
29261,Summer,15 to 30 minutes,2019.0,8.0,13
29261,Summer,15 to 30 minutes,2019.0,9.0,11
29261,Summer,15 to 30 minutes,2019.0,10.0,8
29261,Summer,2 to 5 hours,2019.0,5.0,2
29261,Summer,2 to 5 hours,2019.0,6.0,2
29261,Summer,2 to 5 hours,2019.0,8.0,1
29261,Summer,2 to 5 hours,2019.0,9.0,1
29261,Summer,30 minutes to 1 hour,2018.0,6.0,4
29261,Summer,30 minutes to 1 hour,2018.0,7.0,3
29261,Summer,30 minutes to 1 hour,2018.0,8.0,2
29261,Summer,30 minutes to 1 hour,2018.0,9.0,6
29261,Summer,30 minutes to 1 hour,2018.0,10.0,3
29261,Summer,30 minutes to 1 hour,2019.0,5.0,1
29261,Summer,30 minutes to 1 hour,2019.0,6.0,6
29261,Summer,30 minutes to 1 hour,2019.0,7.0,9
29261,Summer,30 minutes to 1 hour,2019.0,8.0,4
29261,Summer,30 minutes to 1 hour,2019.0,9.0,5
29261,Summer,30 minutes to 1 hour,2019.0,10.0,4
29261,Summer,5 to 15 minutes,2018.0,6.0,28
29261,Summer,5 to 15 minutes,2018.0,7.0,34
29261,Summer,5 to 15 minutes,2018.0,8.0,41
29261,Summer,5 to 15 minutes,2018.0,9.0,40
29261,Summer,5 to 15 minutes,2018.0,10.0,46
29261,Summer,5 to 15 minutes,2019.0,4.0,46
29261,Summer,5 to 15 minutes,2019.0,5.0,48
29261,Summer,5 to 15 minutes,2019.0,6.0,60
29261,Summer,5 to 15 minutes,2019.0,7.0,53
29261,Summer,5 to 15 minutes,2019.0,8.0,48
29261,Summer,5 to 15 minutes,2019.0,9.0,47
29261,Summer,5 to 15 minutes,2019.0,10.0,40
29261,Summer,overnight!,2019.0,8.0,3
29261,Winter,< 5 minutes,2018.0,11.0,41
29261,Winter,< 5 minutes,2018.0,12.0,14
29261,Winter,< 5 minutes,2019.0,1.0,22
29261,Winter,< 5 minutes,2019.0,2.0,26
29261,Winter,< 5 minutes,2019.0,3.0,28
29261,Winter,< 5 minutes,2019.0,11.0,15
29261,Winter,< 5 minutes,2019.0,12.0,8
29261,Winter,< 5 minutes,2020.0,1.0,21
29261,Winter,1 to 2 hours,2019.0,1.0,1
29261,Winter,1 to 2 hours,2019.0,3.0,1
29261,Winter,15 to 30 minutes,2018.0,11.0,4
29261,Winter,15 to 30 minutes,2018.0,12.0,3
29261,Winter,15 to 30 minutes,2019.0,1.0,1
29261,Winter,15 to 30 minutes,2019.0,2.0,1
29261,Winter,15 to 30 minutes,2019.0,3.0,7
29261,Winter,15 to 30 minutes,2019.0,11.0,1
29261,Winter,15 to 30 minutes,2019.0,12.0,2
29261,Winter,15 to 30 minutes,2020.0,1.0,6
29261,Winter,30 minutes to 1 hour,2018.0,11.0,2
29261,Winter,30 minutes to 1 hour,2019.0,1.0,1
29261,Winter,30 minutes to 1 hour,2019.0,2.0,2
29261,Winter,30 minutes to 1 hour,2019.0,3.0,2
29261,Winter,30 minutes to 1 hour,2019.0,11.0,1
29261,Winter,30 minutes to 1 hour,2020.0,1.0,1
29261,Winter,5 to 15 minutes,2018.0,11.0,18
29261,Winter,5 to 15 minutes,2018.0,12.0,22
29261,Winter,5 to 15 minutes,2019.0,1.0,10
29261,Winter,5 to 15 minutes,2019.0,2.0,19
29261,Winter,5 to 15 minutes,2019.0,3.0,30
29261,Winter,5 to 15 minutes,2019.0,11.0,24
29261,Winter,5 to 15 minutes,2019.0,12.0,10
29261,Winter,5 to 15 minutes,2020.0,1.0,49
29261,Winter,overnight!,2018.0,11.0,1
29262,Summer,< 5 minutes,2018.0,4.0,34
29262,Summer,< 5 minutes,2018.0,5.0,35
29262,Summer,< 5 minutes,2018.0,6.0,23
29262,Summer,< 5 minutes,2018.0,7.0,29
29262,Summer,< 5 minutes,2018.0,8.0,38
29262,Summer,< 5 minutes,2018.0,9.0,1
29262,Summer,< 5 minutes,2019.0,4.0,33
29262,Summer,< 5 minutes,2019.0,5.0,30
29262,Summer,< 5 minutes,2019.0,6.0,22
29262,Summer,< 5 minutes,2019.0,7.0,48
29262,Summer,< 5 minutes,2019.0,8.0,41
29262,Summer,< 5 minutes,2019.0,9.0,37
29262,Summer,< 5 minutes,2019.0,10.0,33
29262,Summer,1 to 2 hours,2018.0,6.0,1
29262,Summer,1 to 2 hours,2019.0,6.0,3
29262,Summer,1 to 2 hours,2019.0,8.0,3
29262,Summer,1 to 2 hours,2019.0,9.0,1
29262,Summer,15 to 30 minutes,2018.0,4.0,7
29262,Summer,15 to 30 minutes,2018.0,5.0,5
29262,Summer,15 to 30 minutes,2018.0,6.0,2
29262,Summer,15 to 30 minutes,2018.0,7.0,8
29262,Summer,15 to 30 minutes,2018.0,8.0,6
29262,Summer,15 to 30 minutes,2018.0,9.0,1
29262,Summer,15 to 30 minutes,2019.0,4.0,18
29262,Summer,15 to 30 minutes,2019.0,5.0,10
29262,Summer,15 to 30 minutes,2019.0,6.0,18
29262,Summer,15 to 30 minutes,2019.0,7.0,9
29262,Summer,15 to 30 minutes,2019.0,8.0,14
29262,Summer,15 to 30 minutes,2019.0,9.0,17
29262,Summer,15 to 30 minutes,2019.0,10.0,10
29262,Summer,2 to 5 hours,2019.0,9.0,1
29262,Summer,30 minutes to 1 hour,2018.0,4.0,1
29262,Summer,30 minutes to 1 hour,2018.0,5.0,4
29262,Summer,30 minutes to 1 hour,2018.0,6.0,1
29262,Summer,30 minutes to 1 hour,2018.0,7.0,7
